Column1,title,text,url,date
40380,4 killed in helicopter-ambulance crash,"[""Four people were killed when a helicopter-ambulance crashed in northern Portugal, the emergency services agency INEM reported Sunday."",""The aircraft came down in the Valongo district, killing all on board: a Spanish doctor, a nurse and the two pilots. Local officials said the cause of the crash was not yet known."",""The helicopter vanished from radar screens on Saturday at around 6:30 pm (1830 GMT), said civil protection officials. The wreckage of the Agusta A109S, run by British company Babcock, was found in the small hours of Sunday morning."",""The helicopter had just dropped off a seriously ill patient at Porto, in the north, and was flying back to its base in Macedo de Cavaleiros in the northeast when it came down, said INEM."",""This is the first serious accident since Portugal’s emergency services started using helicopters in 1977, the agency said.""]",guardian.ng/news/4-killed-in-helicopter-ambulance-crash,2018-12-16T00:00:00.000Z
331939,10 killed in mining accident in northern Tanzania,"[""\nARUSHA, Tanzania (AP) - As many as 10 miners died in an accident in a\ntanzanite mine in northern Tanzania, officials said Sunday.\n"",""\nThe men died Friday while working deep in pit mine in Mererani, 40\nkilometers (24 miles) southeast of Arusha and the only place in the\nworld where the gemstone is mined.\n"",""\nIt is not clear how the men died, but reports suggested they\nsuffocated when a compressor - designed to blow oxygen into confined\nareas where the minors work deep beneath the surface - failed.\n"",""\nOn Sunday, the bodies of the miners remained in a hospital morgue in\nArusha waiting for relatives to identify them.\n"",""\n\""We received 10 dead bodies from Mererani, but we have yet to do the\npost-mortem to know the cause of death,\"" said Omar Chande of Mount Meru\nHospital.\n"",""\nRegional police chief Alfred Tibaigana said police were investigating\nthe accident but had not confirmed the number of dead.\n"",""\n\""We're investigating the actual cause of the deaths and the number of\nminers who perished. Earlier reports indicate that there was a\ncompressor failure,\"" Tibaigana told The Associated Press.\n"",""\nThe tanzanite mines, which amount to little more than holes hundreds\nof feet (meters) deep with few safety measures, are notoriously\ndangerous places to work.\n"",""\nMiners are usually young men who often remain underground while\ncarrying out blasting.\n"",""\nIn September, five people were killed and four others seriously\ninjured when dynamite exploded in a mine adjacent to the pit in which\nthey were working.\n"",""\nIn 1998, more than 100 people died when the mines flooded because of\nheavy rain. The exact death toll was never known because it was not\nknown how many people were in the pits.\n"",""\n(sc/ae)\n""]",ap.com/10 killed in mining accident in northern Tanzania,2001-01-28T00:00:00.000Z
70963,Kenyan university in deadly stampede after explosions,"[""ONE Kenyan student has died and 141 others have suffered injuries in a stampede on the campus of the University of Nairobi when students mistook several accidental explosions for an attack, according to an official."",""The victim in yesterday’s stampede was identified as a male third-year student, according to the Associated Press news agency, which cited Peter Mbithi, the vice chancellor of the University of Nairobi.\u2028\u2028 "",""The injured students have been taken to hospitals for treatment, Mbithi said.\u2028\u2028 He said an electrical transformer exploded and students thought it was an attack like the April 2 assault by Somalia’s al-Shabaab rebels on Kenya’s Garissa University College in which 148 people were killed."",""“It was around 5am local time and the transformer at the campus exploded about four or five times which made students mistake it for an attack,” said Mbithi. "",""“Most of them jumped out of their hostels thinking it was an al-Shabaab attack. “\u2028\u2028Sharon Mutual, a student of the university, told the Reuters news agency: “Some students rushed through the doors, others jumped through the window from the fifth floor, others on the fourth floor. Most of them were unconscious after falling.” "",""Al-Shabaab has killed more than 400 people on Kenyan soil in the past two years, including 67 during a siege at Nairobi’s Westgate mall in 2013, damaging tourism and inward investment."",""Kenya responded to the latest attack with air strikes on al-Shabaab targets in Somalia and closure of informal financial firms suspected of involvement in the funding of the rebels."",""It has also said the United Nations (UN) refugee agency should relocate hundreds of thousands of Somali refugees sheltering in the Dadaab camp in the remote northeastern region.""]",guardian.ng/news/kenyan-university-in-deadly-stampede-after-explosions,2015-04-13T00:00:00.000Z
53532,"Crashed Indonesian plane found ‘destroyed’, no survivors","[""A plane that crashed in eastern Indonesia was Tuesday found “completely destroyed” with the bodies of all 54 people who had been aboard amid the wreckage in a fire-blackened clearing at a remote site in dense jungle."",""Rescuers finally reached the debris of the Trigana Air plane, which went down Sunday during a short flight in bad weather, after being forced to abandon search efforts a day earlier due to the mountainous terrain and bad weather."",""“The plane has crashed, it is completely destroyed,” search and rescue chief Bambang Soelistyo said of the ATR 42-300 after rescue teams reached the site in Papua province at 9:30 am (0030 GMT)."",""“Everything was in pieces and part of the plane is burnt. We could see burn marks on some pieces.”"",""The disaster is just the latest air accident in Indonesia, which has a poor aviation safety record and has suffered major disasters in recent months, including the crash of an AirAsia plane in December with the loss of 162 lives."",""Photos of the site showed a fire-blackened clearing in thick jungle strewn with debris. The twin-turboprop plane was carrying 54 people — 49 passengers and five crew — and officials said all the bodies had been found among the wreckage."",""Some bodies were not intact, and others were badly burnt."",""The plane’s “black boxes”, consisting of a flight data recorder and cockpit voice recorder, were also found, the transport ministry said. The devices should provide clues about what caused the crash, which officials believe was likely due to the weather."",""The harsh conditions meant authorities were planning to lift the bodies from the site by helicopter, the search and rescue agency said."",""“The challenge is the weather, it changes from good to bad very fast and it’s very cold now,” Captain Beni Sumaryanto, Trigana Air’s service director of operations, told AFP."",""Officials said there was no immediate news on the fate of 6.5 billion rupiah ($470,000) that were being transported by the plane in cash, intended for distribution to poor families as social assistance funds."",""– ‘Unpredictable weather’ –"",""A team of about 100 rescuers, including personnel from the military, police and search and rescue agency, were at the crash site, the transport ministry said."",""Thick fog and rain had hampered attempts by more than 250 rescuers and 11 aircraft to reach the wreckage on Monday."",""The plane had set off from Papua’s capital Jayapura on what was supposed to be a 45-minute flight to Oksibil, a remote settlement in the mountains."",""But it lost contact with air traffic control about 10 minutes before reaching its destination, soon after the crew requested permission to start descending in heavy cloud and rain to land."",""Trigana Air’s Sumaryanto said “unpredictable weather and mountainous terrain” had likely caused the accident, adding that the plane was in good condition and the pilot experienced."",""Small aircraft are commonly used for transport in remote and mountainous Papua and bad weather has caused several accidents in recent years."",""Last week a Cessna propeller plane crashed in Papua’s Yahukimo district, killing one person and seriously injuring the five others on board. Officials suspect that crash was also caused by bad weather."",""Trigana Air, a small domestic Indonesian airline, has experienced a string of serious incidents and is banned from flying in European Union airspace."",""Last year’s AirAsia crash was one of two major air accidents that Indonesia has suffered in the past year alone."",""In June, an Indonesian military plane crashed into a residential neighbourhood in the city of Medan, exploding in a fireball and killing 142 people."",""The aviation sector in Indonesia is expanding fast but airlines are struggling to find enough well-trained personnel to keep up with the rapid growth in the archipelago of more than 17,000 islands.""]",guardian.ng/news/crashed-indonesian-plane-found-destroyed-no-survivors,2015-08-18T00:00:00.000Z
294982,"Two U.S. military aircraft crash in Japan, 5 marines missing","[""Five U.S. marines are still missing after two American military aircraft crashed during a refuelling operation off the coast of Japan, the Japanese defence Minister Takeshi Iwaya said."",""Iwaya said one crew member has been rescued and is thought to be in a stable condition."",""He said efforts have been intensified to rescue the remaining victims of the crash."",""A spokesman for the Japan Self-Defense Forces said another crew member had been found but there were no immediate details of the marine’s condition. “The Marine is being transported to a local hospital for evaluation,” the U.S. military said in a statement."",""“U.S. military and the Japanese Self-Defense planes and vessels are searching for those still missing… I hope all the members will be rescued safely as soon as possible,” Iwaya added."",""The marines were conducting “regularly scheduled training” when the crash occurred around 2:00 am local time, the 3rd Marine Expeditionary Force said in a statement."",""The F/A-18 fighter jet with two crew onboard and a KC-130 refuelling tanker with five crew crashed into the sea around 100 kilometres (55 nautical miles) off the cape of Muroto in southwestern Japan, Iwaya said."",""The crew member rescued had been in the fighter jet, the minister confirmed."",""Japan’s SDF had deployed nine aircraft and three vessels for the search, he said."",""“We are thankful for the Japan Maritime Self-Defense Force’s efforts as they immediately responded in the search and rescue operation,” the Marines said."",""A spokesman for the Japanese coastguard said six vessels and an aircraft had been dispatched separately to assist in the rescue efforts."",""There are few details about the circumstances of what the Marines described as a “mishap” and an investigation is underway."",""Public broadcaster NHK sent a helicopter to try to find the crash site but was unable to locate it due to heavy fog and rain."",""During a normal KC-130 refuelling operation, the tanker aircraft trails a hose from the back of the plane with a so-called “drogue”, shaped a bit like a windsock, at the end."",""The fighter jet then inserts a probe inside the drogue to receive fuel, which it can do at a rate of up to 300 gallons per minute, according to globalsecurity.org."",""The US military has about 50,000 troops stationed in Japan and accidents are not uncommon."",""Putin calls on U.S. to stop sanctions, seek common ground"",""In November, a U.S. navy fighter jet crashed into the sea off Japan’s southern island of Okinawa and its two crew members were rescued alive."",""And in November 2017, a C-2A “Greyhound” aircraft with 11 people on board went down in the Philippine Sea — eight were rescued and the search was called off for the remaining three after a two-day search."",""The U.S. military has also experienced difficulties with its Osprey helicopters, with several emergency landings, a deadly crash and a piece of chopper falling on the grounds of a Japanese school."",""Those incidents have stoked tensions between close military allies Washington and Tokyo and led to protests against the deployment of Ospreys by residents living near US bases."",""Iwaya said the incident was “regrettable but at this point we are doing our utmost to rescue those still missing”."",""“Later, if we get to know the details of the accident, we will take appropriate measures,” added Iwaya."",""He said that there was no information that any passing vessels were affected by the crash."",""Yoshihiko Fukuda, mayor of Iwakuni that hosts the U.S. base where the two aircraft were based, told the city assembly he had asked the military to halt operations until the cause of the accident became clear."",""“I will urge the government and the U.S. military to take thorough measures in finding out the cause of the accident and preventing a repeat,” said Fukuda."",""The U.S. ambassador to Japan, Bill Hagerty, said he was sending “heartfelt thoughts and prayers to families and colleagues of those still missing” and also praised the Japanese response.""]",vanguardngr.com/2018/12/two-u-s-military-aircraft-crash-in-japan-5-marines-missing,2018-12-06T00:00:00.000Z
412640,"Three killed, 25 hurt in Malindi accident","[""Three people have died while 25 others are injured after the vehicle they were traveling collided head on Saturday evening accident.""]",standardmedia.co.ke/article/2001349736/three-killed-25-hurt-in-malindi-accident,2019-11-17T12:05:46.000Z
338281,"Accidental blast in Nigerian naval shipyard kills 2 sailors, destroys 3 boats","[""PORT HARCOURT, Nigeria (AP) - An explosion apparently caused by an electrical fault has killed at least two sailors and wounded several others at a naval shipyard in Nigeria's oil-rich southern region, a navy spokesman said on Friday.   "",""Maj. Sagir Musa said a group of naval officers were about to go on a patrol when one of them attempted to fix a problem with their boat's wiring. The resulting explosion at the NNS Pathfinder Shipyard in the oil hub of Port Harcourt killed at least two people, he said, and destroyed three boats and a barge.   "",""\""It is purely an accident triggered by an electrical mishap,\"" he said.   "",""Militant groups and criminal gangs frequently attack the navy and the region's oil industry and have used bombs before. The Nigerian armed services are hampered in their fight against them partly because the armed forces often use outdated or badly maintained equipment.   "",""The restive delta region produces a fifth of America's oil imports and makes Nigeria the largest oil exporter in Africa. But poverty, corruption and lawlessness have fueled the region's long-running conflict.   ""]","ap.com/Accidental blast in Nigerian naval shipyard kills 2 sailors, destroys 3 boats",2008-03-21T00:00:00.000Z
279186,"Soldier, mother, child, 2 others killed as tricycle explodes in Biu","[""The Nigerian Army yesterday said a soldier and four other persons including a mother and child were killed in Biu, Borno State when a tricycle (‘Keke Napep’) accidentally climbed a Improvised Explosive Device, IED, planted along Damboa road, close to a military checkpoint and exploded."",""Giving details of the unfortunate incident, Army Spokesman, ol Sani Usman said, “At about 8.15am Sunday, a tricycle, known as “Keke NAPEP” unknowingly stepped on an Improvised Explosive Device (IED) planted by the side of Biu -Damboa road close to a  military checkpoint at the outskirts of Biu town, Borno State. Unfortunately, the IED exploded instantly killing 4 persons comprising of a woman with her baby and 2 other male adults."",""“Three other persons were injured including a soldier and they were immediately  evacuated to Biu General Hospital. We regret to state that the injured soldier also died at the hospital.\n“The general area has been cordoned off and Explosive Ordinance Device (EOD) team from Forward Operation Base (FOB) in Buratai has been mobilized to carry out further search of the area. Preliminary investigations shows that the IED was buried long time ago undetected. It exploded when the tricycle erroneously stepped on it.”"",""While commiserating with the families of the victims of the sad incident, Usman said, “This unfortunate development has brought to the fore, the need for more security consciousness and vigilance among all."",""“We would like to reiterate that the explosion would not deter us from seeing to the end of Boko Haram terrorists wherever they might be hiding through our ongoing clearance operations."",""“We want to use this opportunity to solicit for more cooperation from the members of the public to enable us succeed in the fight against the remnants of these criminal elements going by the appellation ‘Boko Haram terrorists’."",""Meanwhile, Borno State Command of the Nigerian Security and Civil Defense Corps, NSCDC, yesterday discovered two bomb-making factories in Dikwa."",""The NSCDC Commandant in the state, Mr Ibrahim Abdullahi, who made this known in Maiduguri, said the factories were discovered during a patrol by men of the command in collaboration with the troops of the 22 Armoured Brigade of the Nigerian Army.""]",vanguardngr.com/2016/05/soldier-mother-child-2-others-killed-tricycle-explodes-biu,2016-05-30T00:00:00.000Z
147350,"22 die, 152 injured in Ogun road crashes during Sallah holidays — TRACE","[""At least 22 people died while 152 others sustained injuries in 74 road crashes in Ogun during the last Sallah holidays, the state road safety authority has said."",""Seni Ogunyemi, Commander, Ogun Traffic Compliance and Enforcement Corps told the News Agency of Nigeria in Ota that 174 people and 43 vehicles were involved in the road crashes."",""He said that 31 cases were recorded for commercial motorcyclists during which four persons died while 44 others were injured."",""“Gov. Ibikunle Amosun is not happy over the high rate of accidents during the festive period."",""“He, therefore, directed that TRACE should prevent a repeat of such sad occurrence in the state,” Ogunyemi said."",""NAN""]",punchng.com/%2a/22-die-152-injured-in-ogun-road-crashes-during-sallah-holidays-trace/amp,2017-09-07T00:00:00.000Z
13349,Nigerian plane crash kills 99,"[""ABUJA (Reuters) - A Nigerian passenger jet crashed shortly after takeoff from the capital Abuja on Sunday, killing 99 people including the leader of the nation’s 70 million Muslims."",""Emergency and Red Cross workers are seen at the crash site of an ADC Airlines plane in Abuja, October 29, 2006. The Nigerian passenger jet crashed shortly after takeoff from the capital Abuja on Sunday, killing 99 people including the leader of the nation's 70 million Muslims.. REUTERS/Afolabi Sotunde"",""Officials said 106 people were on board the Boeing 737 flight to the northern city of Sokoto when it plowed into a corn field about 2 km (1 mile) from the runway."",""Seven people survived the crash. It brought the number killed in Nigerian air accidents to at least 335 in the last year."",""A Reuters correspondent saw burned bodies, some missing limbs or heads, being loaded onto trucks from the smoldering remains of the fuselage."",""Only the plane’s tail, an engine and part of a wing were still recognizable at the crash site, an area the size of a football field littered with body parts, smoldering fires and shreds of clothes, bags and metal."",""“The smell is something you don’t want to remember,” said Steve Noble, a British diplomat at the scene."",""Among the dead was Ibrahim Muhammadu, who as Sultan of Sokoto was the leader of the Muslim community which makes up about half of Africa’s most populous nation."",""“The plane crash that happened in Abuja led to the death of our beloved Sultan ... among about 100 people,” the governor of Sokoto state, Attahiru Bafarawa, told reporters."",""The late news bulletin on state television showed images of the sultan’s coffin being buried in Sokoto by a crowd of men in white robes. His son, a senator, also died in the crash."",""The Sokoto governor declared six days of mourning for the sultan, who was also the top traditional ruler of northern Nigeria. A respected figure, he helped to curb religious bloodshed in the central state of Plateau in 2004."",""The director of Abuja’s National Hospital, speaking on state television, said seven survivors had been brought in, of whom six were in a stable condition and one was in intensive care."",""The minister of the Federal Capital Territory, Nasir el-Rufai, said the crash took place in bad weather but added that only a detailed investigation could determine the cause."",""ADC is a popular domestic airline with an aging fleet of Boeing jets."",""It was the fourth significant air crash in Nigeria in just over a year."",""On October 22 last year, 117 people died when a Bellview Airlines Boeing 737 crashed in the countryside shortly after takeoff from the commercial capital Lagos."",""Seven weeks later, a Sosoliso Airlines DC9 crashed on landing in Port Harcourt, the oil industry hub in the southeast. The crash killed 106 people, half of whom were children on their way home from boarding school for the Christmas break."",""And on September 17 this year, 10 army generals and three other military personnel were killed when a small air force plane crashed in central Benue state."",""The latest tragedy comes a month before the aviation industry is due to undergo an audit. After last year’s crashes, President Olusegun Obasanjo had ordered airlines and aviation authorities to improve safety standards."",""Air traffic in Nigeria has more than doubled to over 8 million passengers a year in the last seven years, but the aging airports and fleets have struggled to cope with the boom."",""Abuja airport remained open on Sunday, with flights arriving and leaving as usual even though emergency vehicles were racing across the tarmac on their way to and from the crash site.""]",reuters.com/article/2006/10/29/us-nigeria-crash-idUSL2988141920061029,2007-01-19T00:00:00.000Z
144569,13 die in coal mine fire,"[""Thirteen miners died and 10 were injured after a methane gas fire erupted in a coal mine in the east of the Czech Republic, the worst accident of its kind there in nearly three decades."",""The fire broke out at a depth of 880 metres (2,800 feet) at the CSM mine in the city of Karvina, about 300 kilometres (190 miles) east of Prague and close to the Polish border, on Thursday afternoon."",""“In total, we have 13 dead miners, 12 Polish and one Czech,” Ivo Celechovsky, spokesman for the OKD mining company, told AFP."",""READ ALSO: Olamide, Lil Kesh’s Logo Benz criticised for promoting money ritual"",""Nada Chattova, a spokeswoman for the hospital in the nearby city of Ostrava, said two men had been treated at its burns centre, including one fighting for his life."",""“One was brought in by helicopter, he is still in a critical condition. The other one is in a stable condition and his life is not in danger,” she told AFP."",""One miner with lighter injuries was taken to a hospital in Karvina and seven were treated on the spot, Czech media said."",""“Thirteen miners have not made it to the surface. It’s impossible for any of them to survive,” Polish Prime Minister Mateusz Morawiecki told reporters after visiting the site on Friday."",""“I’m terribly sad,” Morawiecki said, adding that Poland would take care of the bereaved families and of those who have survived."",""He said Poland had sent in a rescue team but that the operation had stopped because of high temperatures in the mine and the danger of further explosions."",""Poland’s President Andrzej Duda declared Sunday a day of national mourning."",""(AFP)""]",punchng.com/%2a/13-die-in-coal-mine-fire,2018-12-21T00:00:00.000Z
41538,Adesina’s elder sister dies in auto crash,"[""A former Head of Department of Dramatic Arts of the Obafemi Awolowo University, Ile-Ife, Professor Foluke Ogunleye on Sunday died in a ghastly motor accident."",""The professor of Dramatic Arts was said to be the elder sister to Mr. Femi Adesina, the Special Adviser on Media to President Muhammadu Buhari."",""It was gathered that the accident occurred on Sunday while the lecturer was coming from Ibadan to Lagos."",""Confirming her death to The Guardian on the telephone yesterday, the Public Relations Officer {PRO} of the university, Mr. Abiodun Olanrewaju said she was a lecturer in the Dramatic Arts Department and she hailed from Ipetumodu in Osun state."",""Late Ogunleye headed the Department of Dramatic Arts of OAU from 2006 till 2009."",""Ogunleye, a popular author of two plays, Nest In a Cage and Jabulile delivered her inaugural lecture early last year, about three decades after the Nobel Laureate, Professor Wole Soyinka delivered his in the department.""]",guardian.ng/news/adesinas-elder-sister-dies-in-auto-crash,2015-12-28T00:00:00.000Z
