Column1,title,text,url
129038,116 policemen suspended in Pakistan,"[""No fewer than 116 police officials have been suspended from their posts for their alleged involvement in June 2014 Model Town tragedy in Pakistan’s eastern Punjab province, local media reported."",""The suspended policemen included deputy superintendent of police, inspectors and investigation in-charge, said local Urdu TV channel ARY News on Wednesday."",""The media added that the removed officials have been directed to report to their respective headquarters for further orders."",""Earlier this month, anti-terrorism court in the country’s eastern city Lahore also indicted former Punjab Police Chief, Mushtaq Sukhera, over his role in Model Town tragedy."",""The official, however, denied all the allegations levelled against him."",""On June 17, 2014, at least 14 people, including two women, were killed when Punjab police allegedly opened fire on protestors of the Pakistan Awami Tehreek (PAT)."",""Around 100 workers also got injured in the clashes over removal of barricades outside the PAT secretariat in the Model Town area of Lahore."",""Travel ban: Negative consequences far outweighs whatever gain FG has in mind – NBA"",""Since then, PAT chief Tahir-ul-Qadri has been demanding justice in the case and seeking suspension of all policemen involved in the operation to conduct free and fair investigation in the case."",""On Sept. 27, Prime Minister, Imran Khan, had assured the PAT chief that strict action would be taken against those behind the Model Town tragedy."",""“The chief minister Punjab needs to ensure that action as per law was taken against all those responsible for the killings."",""“They need to be removed from their posts so that impartial legal action may proceed,” said the prime minister."",""NAN""]",vanguardngr.com/2018/10/116-policemen-suspended-in-pakistan
12995,Tanzania suspends port chiefs over cargo theft allegations,"[""DAR ES SALAAM (Reuters) - Tanzania has suspended the head of its ports authority and six other senior port officials over allegations of cargo theft and embezzlement of public funds, the transport ministry and local media said on Friday."",""The government is struggling to crack down on corruption in ministries and state institutions, with the public losing patience at the slow pace of change."",""Investors have long complained of graft as one of the main reasons for the high cost of doing business in east Africa’s second-biggest economy."",""Tanzania’s main port, in the commercial capital Dar es Salaam, which serves six landlocked countries, has often been dogged by allegations of inefficiency and corruption."",""It has been losing its market share of international cargo to other ports in the region like Kenya’s Mombasa and Mozambique’s Beira ports, the transport ministry says."",""Transport Minister Harrison Mwakyembe has suspended the director-general of the state-run Tanzania Ports Authority, Ephraim Mgawe, and his two deputies while an investigation is carried out, the ministry said in a statement on its website."",""The manager of the port’s aviation fuel depot, the head of the port’s oil jetty and the jetty’s engineer were also suspended, it said."",""Local media quoted Mwakyembe as saying that up 40 containers loaded with fabrics were reported stolen, and that port officials were under-declaring fuel quantities leaving the port."",""“Containers are being stolen like peanuts. Right now the people of Rwanda, Uganda and the Democratic Republic of Congo are no longer using Dar es Salaam and are going to Mombasa, Beira and Durban,” he was quoted as saying in newspaper Mwananchi."",""The suspended officials were not immediately available for comment."",""In one instance a container with goods worth $182,000 owned by a trader from the Democratic Republic of the Congo (DRC) was stolen, the state-run Daily News quoted Mwakyembe as saying."",""“It is alarming that containers are getting lost at the Dar es Salaam port, and as a result traders from neighboring countries are shunning our port ... we cannot keep quiet,” he said."",""The port serves Malawi, Zambia, the DRC, Burundi, Rwanda and Uganda, It handled 3.275 million metric tons of cargo from neighboring countries in 2011-12, up 106,000 metric tons from the previous year, according to data from the transport ministry."",""President Jakaya Kikwete sacked six ministers in May and several senior officials have been suspended in the past few months over graft allegations, including the head of the state-run power company in July."",""“Many government institutions have been underperforming and there have been graft allegations, yet no action has previously been taken,” Benson Bana, head of the University of Dar es Salaam’s political research think-tank, REDET, told Reuters."",""“We still have a long way to go to minimize corruption, especially in the public sector. People are now talking about grand corruption, it’s no longer the petty corruption of the past.”""]",reuters.com/article/us-tanzania-corruption-idUSBRE87N0OY20120824
32523,Uganda officers suspended over 'sex crimes',"[""Uganda has suspended 15 of its senior military commanders over their conduct in Somalia, including allegations ofsexual exploitation, the army said.The suspension on Thursday comes in the wake of a damning report by Human Rights Watch which has accused troops with the internationally funded African Union force in Somalia, AMISOM, of preying on vulnerable women and girls."",""Those are allegations. We are investigating. Until the investigations are completed that's when we will know their involvement [in sexual abuse], but for now they are suspended."",""- Paddy Ankunda, Army spokesperson"",""\""We are doing a general appraisal on performance of the force,\"" Uganda's defence and army spokesman Paddy Ankunda told the AFP news agency. \""It's not sexual harassment alone,\"" he said, but added the concerns were \""one aspect we are looking at\"".\""Those are allegations. We are investigating. Until the investigations are completed that's when we will know their involvement [in sexual abuse], but for now they are suspended,\"" he said.The 22,000-strong AMISOM force comprises soldiers drawn from six nations, and has been fighting alongside Somali government troops against al-Shabab fighters since 2007. AMISOM donors include the United Nations, European Union, Britain and the United States.The Human Rights Watch report quoted several women as saying they had gone to the AMISOM camp seeking medicine for their sick babies, but were then forced to have sex. The vulnerable women largely came from camps in the capital Mogadishu, having fled rural Somalia during a devastating famine in 2011. African Union chief Nkosazana Dlamini-Zuma has already ordered an investigation into the allegations, and the probe is due to be completed by November 30. The pan-African bloc, however, has also accused Human Rights Watch of being unfair and inaccurate, and of undermining peace efforts in the war-torn Horn of Africa nation.""]",aljazeera.com/news/africa/2014/11/uganda-officers-suspended-over-sex-crimes-20141169910343462
113348,Azerbaijan leader sacks security minister,"[""Azerbaijani President Ilham Aliyev on Saturday fired his powerful security minister in a surprise move that opposition politicians said highlights a lack of transparency in the tightly-controlled ex-Soviet nation’s political system."",""“I decree to relieve Eldar Mahmudov of the position of the Azerbaijani Republic’s national security minister,” Aliyev said in a decree published on his website, giving no explanation for the decision."",""Widely seen as Aliyev’s loyalist, Mahmudov, 59, has served as Azerbaijan’s national security minister since 2004."",""Prominent Azerbaijani opposition politician, Isa Gambar, said the way Aliyev fired the veteran minister shows that “there is no transparency whatsoever in political decision-making” in Azerbaijan."",""“What happened to Mahmudov shows yet again how opaque Azerbaijan’s political system is,” Gambar told AFP. “Aliyev sacks a key government minister without explanation, on his sudden whim.”"",""Leader of the opposition Popular Front party, Ali Kerimly, said: “Azerbaijan is an authoritarian country. Our president doesn’t bother about explaining his decisions to society.”"",""Critics have long accused Aliyev of authoritarianism, corruption, and rights abuses — claims he has furiously rejected."",""He took over in 2003 on the death of his father Heydar Aliyev, a former KGB officer and communist-era leader who had ruled newly-independent Azerbaijan with an iron fist since 1993.""]",guardian.ng/news/azerbaijan-leader-sacks-security-minister
398402,Sossion out! Letter from Registrar of Trade Unions says,"[""Wilson Sossion has been officially removed from office, a notice from the Registrar of Trade Unions on Friday revealed."",""The letter addressed to the Kenya National Union of Teachers (KNUT) reads:"",""I wish to inform you that I have registered the Notice of Change of Officers covering the appointment made on August 29, 2019."",""Lawyers representing Sossion have since responded warning the Registrar to withdraw the notice or face a lawsuit."",""A letter from J. A. Guserwa \u0026 Company Advocates warned that the Registrar would be cited for contempt as the meeting that announced the change was allegedly stopped."",""KNUT Chairman Wycliffe Omucheyi however maintained that Sossions suspension still stands and Hesbon Otieno Agola remains the unions acting Secretary General."",""Sossion was suspended in 2018 for ignoring a directive to respond to allegations of gross misconduct and show-cause-why."",""On Friday, Mr. Omucheyi said the National Executive Council had agreed to replace Sossion due to anomalies."",""He was seen to be running the office alone instead of with the steering committee. We advised him to work with us but he didnt, Mr. Omucheyi said."",""According to him, Sossion soured their relations with the government when he used bad language in reference to the Education CS George Magoha and Teachers Service Commission CEO Nancy Macharia."",""Also Read: Magoha bullish on CBC, warns teachers against Sossions boycott calls"",""He further accused Sossion of insulting the presidency by claiming an appointment was made by the roadside."",""The Chairman further rubbished claims that KNUT is a puppet of the government saying that if Sossion has issues with the State he should deal with them individually."",""We now urge TSC to pay us our deductions so that our operations can resume. We want a meeting with TSC so that we can have our teachers promoted, transfers considered, he said."",""He further called on the Ministry of Education to be open to discussions on the Competency Based Curriculum so that they can work together for it to succeed."",""Also Read: Stop teaching new curriculum, revert to 8-4-4  Sossion tells teachers""]",citizentv.co.ke/news/sossion-out-letter-from-registrar-of-trade-unions-reveals-274831/indexamp
334175,Burundi's Leader Fires Tutsi VP,"[""BUJUMBURA, Burundi (AP) - Burundi's Hutu president dismissed his Tutsi vice president Wednesday, but agreed to name a Tutsi replacement in an effort to save a fragile power-sharing agreement, officials said.  "",""President Domitien Ndayizeye accused Vice President Alphonse Kadege of undermining efforts to end Burundi's 11-year civil war by failing to support a constitutional referendum, presidential spokesman Pancrace Cimpaye said.  "",""A permanent constitution -- to replace an interim one that expired Nov. 1 -- is a key step in a peace agreement brokered in 2000. The peace deal also calls for the main Hutu and Tutsi parties to share the presidency and vice presidency. The dismissal of a key member of the most influential Tutsi party could undermine the deal.  "",""Tutsis -- who have mostly controlled Burundi's government and military since independence from Belgium in 1962 -- want the constitution amended, saying it favors Hutus. The charter divides power in government and parliament, giving 60 percent of seats to the majority Hutus and 40 percent to the minority Tutsis.  "",""Civil war broke out in Burundi in 1993 after Tutsi paratroopers assassinated the country's first democratically elected leader, a Hutu. The ensuing conflict between the Tutsi-dominated army and Hutu rebel factions claimed more than 260,000 lives, mostly civilians, in the country of about 6 million people.  "",""Ndayizeye agreed to appoint a new vice president from Uprona, the dominant Tutsi party in government, party spokesman Gerard Nduwaye said.  "",""\""They agreed to rebuild confidence and cooperation in government and political institutions in Burundi,\"" Nduwaye told The Associated Press. \""We don't want a political crisis. We want to go forward and to solve problems with other political parties.\""  "",""Tutsi leaders met Wednesday to choose a replacement, Nduwaye said. Ndayizeye will name the new appointee Thursday, but lawmakers must vote to ratify the choice, he said.  "",""Tutsi-led parties want constitutional guarantees that the Tutsi share in government will go to their parties, and not to Tutsi members of the Hutu-dominated parties expected to sweep legislative elections set for April.  "",""When the interim constitution expired, the legislature voted to let the draft charter take effect until Burundians vote Nov. 26 on whether to adopt it permanently.  "",""Kadege's declaration Monday that the referendum would not be held Nov. 26 as planned angered ethnic Hutus in government, including Ndayizeye.  "",""\""He was supposed to help the president but instead of helping him, he was undermining the head of state -- especially regarding the constitution,\"" Cimpaye said.  ""]",ap.com/Burundi's Leader Fires Tutsi VP
246114,Ogun Police arrest seven robbery suspects,"[""POlICEMEN attached to Joint Boarder Patrol, Ilaro, Ogun State have arrested seven suspected members of a robbery gang, among them a female, and recovered three locally -made pistols and eleven cartridges from them."",""The robbery suspects, as gathered, were on their way to a location they intended to carry out an operation when two suspected members of the gang were arrested."",""Spokesman for the Command, Mr Olumuyiwa Adejobi told Crime Alert that the duo of Saheed Idowu and Clement Falolu, were arrested on a motorcycle recently by the Joint Border Patrol policemen. They were reportedly subjected to a search where three locally-made single barrel guns and cartridges were recovered inside a bag they were carrying."",""Adejobi said the suspects “confessed to series of armed robbery incidents in Ilaro and Oja-Odan and its environs,” adding that their confessional statements later led to the arrest of five other suspected members of their gang identified as Ishola Saidat, Sesan Ayinla, Niniola Kamoru, Ogundipe Kehinde and Ezekiel Ishola .""]",vanguardngr.com/2011/10/ogun-police-arrest-seven-robbery-suspects
376694,Labour court reinstates Wilson Sossion as KNUT Secretary General,"[""A Nairobi court has reinstated embattled Wilson Sossion as Kenya National Union of Teachers (KNUT) Secretary General days after he was ousted from the union."",""The Employment and Labour Relations Court on Monday directed that Sossion be reinstated pending hearing and determination of a case in which he opposed his removal from office."",""At the same time, Sossion was allowed to access KNUT bank accounts."",""this Honourable court be pleased to issue and order of stay of the suspension of the Applicant by the Respondents directed against the Interested Party touching on the decision made on August 29, 2019 pending the hearing and determination of this suit, read the judgement."",""That the Honourable Court be pleased to order the status quo of the KNUT register of officials obtaining prior to August 29, 2019 to be maintained with regard to the operations o the KNUT Bank Accounts at Kenya Commercial Bank, Equity Bank and Standard Chartered Bank pending further orders of the Court."",""The embattled KNUT Secretary General was last week removed from office in a notice from the Registrar of Trade Unions."",""The letter, which was addressed to KNUT, read: I wish to inform you that I have registered the Notice of Change of Officers covering the appointment made on August 29, 2019."",""According to KNUT Chairman Wycliffe Omucheyi, the National Executive Council had agreed to replace Sossion due to anomalies."",""He was seen to be running the office alone instead of with the steering committee. We advised him to work with us but he didnt, Mr. Omucheyi said.""]",citizentv.co.ke/news/court-reinstates-wilson-sossion-as-knut-secretary-general-275073/indexutm_source=relatedarticles&utm_medium=deeplinking&utm_campaign=AlsoRead
50689,CD disclaims ultimatum on sacking of SSS DG,"[""The Campaign for Democracy (CD) yesterday dissociated itself from a 14-day ultimatum allegedly given to the Federal Government to sack the Director-General of Department of State Services (DSS), Lawal Musa Duara, over a statement he was quoted to have said regarding the killing of five Fulani herdsmen and two easterners in Abia State."",""A national daily (not The Guardian) reported yesterday in a statement, signed by one Dede Uzor A Uzor calling for the immediate sacking of the DG, who according to him, allegedly accused the Indigenous People of Biafra (IPOB) and the Movement for the Actualisation of Soverign State of Biafra (MASSOB) for the murder."",""According to Uzor, investigations had reportedly revealed that the deceased were killed by some “kidnappers who were on the rampage in some parts of Abia and not IPOB or MASSOB members, as alleged by Daura.”"",""But CD’s National Chairman, Comrade Bako Abdul Usman in a statement in Abeokuta yesterday, insisted that Uzor was not an officer of the organisation as claimed."",""“We want to categorically state that Dede Uzor A. Uzor is an ordinary member of the Campaign for Democracy and cannot say or give ultimatum on behalf of the National Executive Council of the organisation as the Campaign for Democracy is not known with such frivolities, and does not toy with serious national issues as being perpetrated by Dede Uzor."",""“As a matter of fact, Dede Uzor has serious reported cases of public extortion, financial gratification and is at present defending himself before our Ethics Committee over some charges against him and therefore does not only have moral justification to give ultimatum to the government but also cannot be representing the image, credibility and integrity of the Campaign for Democracy in any way,” he stated.”""]",guardian.ng/news/cd-disclaims-ultimatum-on-sacking-of-sss-dg
82007,NPC workers reject DG’s re-appointment,"[""Workers at the National Population Commission (NPC) have rejected the re-appointment of Dr. Fhanji Ismail Bello as the Director General (DG)."",""The workers, under the auspices of the National Civil Service Union (NCSU) insist that Bello’s re-appointment would not be accepted."",""Officials of the NCSU, as well as the management of the NPC, yesterday held a congress with members of the joint unions."",""At the meeting were the Amalgamated Union of Public Corporation, Civil Service Technical and Recreational Services (AUPCTRE), and the Association of Senior Civil Servant of Nigeria (ASCSN)."",""Others were the Nigeria Union of Public Service Reportorial, Secretarial Data Processing and the Allied Workers (NUPSRAW)."",""They jointly maintained that Bello would not be allowed to serve the second term, after his first term expired on January 7, 2018.  "",""In a declaration after the meeting, the workers resolved that: "",""“The request of the chairman and his commissioners at the NPC that Bello should be allowed to resume for another term was very insensitive, selfish and tendentious"",""“Workers are not entirely unaware of the reasons for the position of the chairman, who is afraid that Bello would expose his illicit financial dealings. The copious documents on this have been obtained and would be forwarded to the appropriate quarters."",""“The commission has outlived its usefulness, hence the unions are calling on government to immediately institute a probe of the commission to unravel the corruption that has bedeviled it in the last four year\u0009."",""“Congress fully supports the no-confidence vote passed by the management staff in the former Director General and by extension the chairman and the commissioners.”"",""They blamed them for not demonstrating enough sense of responsibility in discharging the mandate of the commission."",""The National President of the NCSU, Rita Agaba, vowed that the work-to-rule would continue until the union’s demands are met.""]",guardian.ng/news/npc-workers-reject-dgs-re-appointment
56016,"Ebonyi governor rejects resignation, sacks SSG","["" yesterday sacked the Secretary to the State Government (SSG), Prof. Bernard Odoh."",""He also announced the rejection of his resignation, which he tendered on Monday."",""In the letter, Odoh had disclosed that he resigned because he was not given a free hand to perform his duties."",""Although, Umahi had earlier accepted his resignation, he rescinded the acceptance when community leaders from Ezza paid him a solidarity visit."",""The Commissioner for Water Resources, Euphemia Nwali, led the leaders on the visit."",""Umahi maintained that the reason for rejecting Odoh’s resignation was because it was done during a public holiday."",""Further to the earlier acceptance of the SSG’s resignation, the Commissioner for Information, Emmanuel Onwe, had announced Hyginus Nwokwu as his replacement."",""But Umahi disclosed that Odoh’s resignation and Nwokpu’s appointment had both become null and void since they were done during the holiday."",""The governor explained that the state government was investigating Odoh for meddling in a murder investigation in his area."",""He explained: “When it (the resignation) happened, senior members of my cabinet came together and said let’s accept it and wish him well. "",""“But I knelt down and said Lord, my heart is clean before this young man, and if I be called of God, let us leave the matter before God."",""“Initially he denied that there was a problem, but towards the end of our discussion, he said he would like to make one or two comments. I told him to make the explanations when we meet. But, he switched off his phone till Monday,” when he tendered his resignation."",""On the former SSG’s accusation that the state civil service is neglected, Umahi said Odoh’s is far from the situation on ground."",""“Go and check, if we are not the first in the payment of civil servants in the state, we probably would be the second. Go and find out, I challenge people all the time on this because we have the data.”"",""“It was in this state that the gratuities of retired civil servants were never paid until we came on board. Now we have paid 40 per cent of the gratuities to them. No civil servants is being owed salaries and allowances,” the governor said."",""“On Saturday, I called Odoh and told him that we were investigating a murder case and invited him to discuss the matter, to which he agreed.”"",""According to the governor, the embattled SSG later sent him a text message, stating that he was going to resign after a meeting with him, due to ill health, the agreement of which he never kept."",""“So, by the powers conferred on me as the governor of the state, I hereby announce the sack of Prof. Odoh as SSG. He is also to be thoroughly investigated for meddling in the murder case,” the governor said."",""However, the governor has re-announced the appointment of Nwokpu as the new SSG and ordered him to be sworn in immediately."",""The Commissioner for Water Resources, Euphemia Nwali, who led Ezza community leaders on the visit said, they were not in support of the former SSG’s action.  "",""“He didn’t consult any stakeholder, or anybody in Ezzaland before carrying out the action. We view his deed as a betrayal,” she added."",""Attempts to get Odoh’s reaction were unsuccessful, as his phones were switched off.""]",guardian.ng/news/ebonyi-governor-rejects-resignation-sacks-ssg
334645,Kenyan president suspends four senior officials over a multi-billion-shilling passports scandal,"[""NAIROBI, Kenya (AP) - President Mwai Kibaki suspended four senior officials Friday after three weeks of mounting public pressure over a multi-billion-shilling corruption scandal, the head of the civil service said.  "",""The top civil servants in the ministries of finance and home affairs, the head of the government's information technology services and a top lawyer in the attorney general's office were suspended as investigations continue on the award of a 2.7 billion-shilling (US$34.2 million) contract to supply passport-making equipment, Francis Muthaura said.  "",""Initial investigations found that there were serious irregularities in the project to buy secure passports and other equipment for the immigration department, Muthaura said in a statement.  "",""The four officials were sent home because they were either \""responsible for the authorization of the project\"" or \""signed the contract or gave critical advice that led to the procurement or signing of the contract document,\"" Muthaura said.  "",""The scandal was revealed by opposition legislator Maoka Maore in parliament on April 20 and is the biggest to hit Kibaki since he was voted into power on a platform of fighting corruption and wide-ranging reforms in December 2002.  "",""It led to public outrage over the government's handling of corruption within its own ranks even as it takes a tough stance on acts of corruption committed by members of former President Daniel arap Moi's government.  "",""Maore tabled documents in parliament to show that the immigration department, which is under the home affairs ministry, had initially advertised to buy new passports worth 800 million shillings (US$10.1 million) and had shortlisted three companies, but that tender was changed.  "",""The changes included purchase of security equipment and a financing facility which inflated the deal to 2.7 billion shillings (US$34.2 million).  "",""The contract was awarded to a Paris-based company, Francois-Charles Oberthur Fiduciaire, without going through tender, a legal requirement for any government purchases, Maore told parliament.  "",""He claimed that an unnamed official in the immigration department pocketed 1.7 billion shillings (US$21.5 million) as a result of the deal, but he did not provide proof to back the claim.  "",""Later, Vice President Moody Awori, who heads the home affairs ministry, defended the deal in parliament saying it was necessary because it was going to make Kenya's passports more secure and help in the country's anti-terrorism efforts.  "",""In a paid advertisement Wednesday Francois-Charles Oberthur Fiduciaire said it was competent for the job and there was nothing irregular in its winning contract.  ""]",ap.com/Kenyan president suspends four senior officials over a multi-billion-shilling passports scandal
449129,"Sudan ruling party unveils new, smaller cabinet","[""Sudan's ruling party unveiled a new 21-member cabinet Thursday after President Omar al-Bashir sacked the previous government for failing to tackle a growing economic crisis."",""Sudan has been grappling with an acute foreign exchange shortage and inflation above 65 per cent for several months, prompting Bashir on Sunday to sack his 31-member cabinet to \""fix the situation\""."",""The ruling National Congress Party (NCP), in a late meeting Thursday, approved the ministers chosen by Prime Minister Moutaz Mousa Abdallah, who had been tasked with forming a new government after he himself was sworn in on Monday."",""\""The executive bureau of NCP approved the nominated people from the party to take their positions as ministers,\"" Faisal Hassan Ibrahim, a top aide to Bashir, told reporters after the party meeting."",""The cabinet is due to be sworn in on Friday, and is scheduled to hold its first meeting on Sunday.Several ministers from the previous government were retained in the new, smaller cabinet."",""But the erstwhile finance minister Osman al-Rikabi was replaced by Abdallah Hamdok, while Ahmed Bilal was named new minister of interior."",""The ministers of foreign and oil were also retained from the previous government. They had been appointed to their posts just months ago following an earlier cabinet reshuffle."",""Economy crisis"",""Prices of food items and other products more than doubled over the past year across Sudan as the economic crisis grew, while the foreign currency market has seen the Sudanese pound plunge against the US dollar."",""Sudan's economic crisis deepened despite the United States lifting in October its decades old trade embargo on the African country."",""Washington had kept Sudan on its list of \""state sponsors of terrorism,\"" a factor officials say keeps investors away and halts the country's economic revival."",""Sudan's economy already suffered from the loss of three-quarters of its oil resources when South Sudan gained independence in 2011."",""An attempt in September 2013 to cut fuel subsidies led to bloody confrontations between anti-austerity protesters and security forces that left dozens dead in Khartoum."",""In January, Sudan witnessed sporadic anti-government protests after a sharp rise in food prices."",""The authorities swiftly moved in, arresting several activists and opposition leaders."",""The guide will help developing countries navigate the digital age."",""Treasury seeks additional funding of $866m, increasing the 2019/2020 budget to $30.4bn.""]",theeastafrican.co.ke/news/africa/-Sudan-ruling-party-unveils-new-smaller-cabinet/4552902-4758784-format-xhtml-685x3o
16153,Kenyan PM suspends two ministers over corruption,"[""NAIROBI, Feb 14 (Reuters) - Kenyan Prime Minister Raila Odinga suspended two ministers from his coalition government on Sunday for three months to allow further investigation into corruption scandals in the maize and education sectors."",""In a statement, Odinga said Agriculture Minister William Ruto and Education Miniarwe Sam Ongeri should step aside to allow “fair, independent and comprehensive” inquiries."",""“I am taking this action because two recent investigations ... have laid credible foundations for the two ministers to be investigated,” the prime minister said.  (Reporting by Daniel Wallis; editing by David Clarke)""]",reuters.com/article/2010/02/14/kenya-corruption-ministers-idUSLDE61D09W20100214
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
